,open,high,low,close,vwap,volume,count
1543622400,7.953,8.818,7.953,8.594,8.4,313.75957031,59.0
1543708800,8.594,8.864,8.036,8.289,8.483,1204.68119076,131.0
1543795200,8.14,8.14,7.484,7.75,7.832,394.54408996,87.0
1543881600,7.75,8.044,7.203,7.955,7.542,1059.04600302,74.0
1543968000,7.955,7.965,7.33,7.33,7.449,305.72881427,36.0
1544054400,7.33,9.0,6.736,6.736,7.693,3518.9619523,194.0
1544140800,6.736,7.219,5.784,6.291,6.409,2378.34730783,228.0
1544227200,6.291,6.899,5.776,6.356,6.177,1213.27378952,144.0
1544313600,6.356,6.899,6.069,6.899,6.578,360.20452298,41.0
1544400000,6.899,6.899,5.776,5.921,5.981,337.21962401,65.0
1544486400,5.921,6.41,5.553,6.22,5.93,4200.03775491,259.0
1544572800,6.27,7.113,6.203,6.704,6.561,1253.97291128,107.0
1544659200,6.704,6.816,6.045,6.045,6.273,198.80990474,45.0
1544745600,6.045,6.15,5.72,5.72,5.957,342.88007488,57.0
1544832000,5.72,5.72,5.105,5.434,5.29,1072.29717343,39.0
1544918400,5.434,5.824,5.434,5.56,5.716,184.17353654,25.0
1545004800,5.588,6.422,5.588,6.177,6.049,1538.84574645,133.0
1545091200,6.177,6.771,5.422,6.44,6.172,1983.92582948,162.0
1545177600,6.44,8.6,6.401,6.84,7.174,4460.93971208,357.0
1545264000,6.84,7.984,6.7,7.385,7.255,2431.27209683,225.0
1545350400,7.385,7.527,6.926,7.037,7.203,2321.35102533,256.0
1545436800,7.037,7.593,6.945,7.45,7.215,1966.8864113,213.0
1545523200,7.45,9.484,7.45,8.429,8.453,4664.87184922,566.0
1545609600,8.429,9.87,8.429,8.711,9.228,3198.9426841,405.0
1545696000,8.711,8.711,6.818,7.681,7.675,2385.11225856,372.0
1545782400,7.681,8.389,7.54,8.089,7.945,2272.82945182,286.0
1545868800,8.089,8.109,7.002,7.286,7.797,1578.75902173,241.0
1545955200,7.286,8.133,6.905,8.061,7.445,2262.98306109,267.0
1546041600,8.061,9.251,7.996,8.059,8.385,2682.79711343,346.0
1546128000,8.059,8.5,7.999,8.145,8.069,3065.90762883,173.0
1546214400,8.145,8.193,7.448,7.531,7.688,1194.61694276,82.0
1546300800,7.531,8.164,7.117,8.118,7.792,3551.88006943,349.0
1546387200,8.118,8.803,8.061,8.803,8.573,1284.75107051,143.0
1546473600,8.803,9.5,8.486,8.598,8.946,1994.40798177,240.0
1546560000,8.598,9.259,8.537,9.259,8.875,379.91801947,42.0
1546646400,9.23,10.042,8.86,9.421,9.477,8523.87166863,275.0
1546732800,9.421,9.759,8.987,9.553,9.402,1169.88310541,106.0
1546819200,9.553,9.656,9.26,9.413,9.381,629.99583241,52.0
1546905600,9.413,10.033,9.413,10.033,9.778,360.88825066,37.0
1546992000,10.033,15.0,9.758,9.819,10.197,4467.96635903,276.0
1547078400,9.819,9.9,8.711,9.0,9.178,2385.288814,234.0
1547164800,9.0,9.355,8.944,9.265,9.184,454.64410929,81.0
1547251200,9.265,9.265,8.705,9.113,9.052,68.56855668,17.0
1547337600,9.113,9.113,5.61,8.047,7.529,5282.37600073,256.0
1547424000,8.047,11.835,8.047,10.159,9.956,4990.27622523,482.0
1547510400,10.159,10.995,9.491,9.632,10.403,1886.41953891,369.0
1547596800,9.632,13.934,9.513,13.77,12.24,10525.05994805,839.0
1547683200,13.733,16.413,13.733,15.173,15.155,25308.17960459,2005.0
1547769600,15.173,15.47,12.842,15.083,14.629,6324.88921763,970.0
1547856000,15.083,19.999,14.696,17.427,17.666,12291.40732188,998.0
1547942400,17.427,20.75,16.883,17.966,18.299,16484.52115227,1216.0
1548028800,17.966,17.966,16.066,16.718,16.792,2505.90271312,368.0
1548115200,16.718,17.246,14.39,15.084,15.7,7508.73293227,630.0
1548201600,15.084,15.443,14.195,14.454,14.585,8019.16461241,425.0
1548288000,14.454,15.002,13.777,14.882,14.229,1912.48294938,318.0
1548374400,14.882,14.919,13.783,13.942,14.08,1503.73073667,219.0
1548460800,13.942,14.128,13.388,13.496,13.77,1099.70208862,199.0
1548547200,13.496,13.525,12.238,12.87,12.852,2654.28581783,284.0
1548633600,12.87,13.167,10.75,11.192,11.341,3206.09341572,447.0
1548720000,11.192,12.565,11.192,12.034,12.001,3428.28926485,312.0
1548806400,11.933,12.07,11.55,11.854,11.806,2051.65861939,206.0
1548892800,11.854,12.592,11.481,12.479,11.833,2275.38635847,238.0
1548979200,12.479,13.293,11.909,12.85,12.777,1584.37878906,234.0
1549065600,12.85,15.445,12.761,14.647,14.367,4803.46289545,404.0
1549152000,14.647,15.999,13.719,14.35,14.664,5308.95621876,441.0
